run_id,location,key_location,walking_profile,method_code,h3_id,latitude,longitude,iqc_baseline,iqc_optimized,delta_iqc,iqc_pipeline
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ea8bffff,-23.5635252886605,-46.67202545094175,0.2921,0.3599,0.06779999999999997,0.2921
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ea9bffff,-23.56659124150946,-46.6721160353009,0.2025,0.2624,0.05990000000000001,0.2025
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ee67ffff,-23.569657080427845,-46.67220662052407,0.1758,0.2329,0.057099999999999984,0.1758
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ee77ffff,-23.57272280540448,-46.672297206611255,0.1391,0.1741,0.035,0.1391
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ee73ffff,-23.57439784478189,-46.66928623359865,0.2174,0.2416,0.0242,0.2174
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ee47ffff,-23.57607280620919,-46.66627521962484,0.2859,0.3116,0.0257,0.2859
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ee43ffff,-23.577747689672048,-46.663264164705616,0.3258,0.3733,0.04750000000000004,0.3258
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ee5bffff,-23.579422495156148,-46.660253068856775,0.3086,0.408,0.09939999999999999,0.3086
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100e32fffff,-23.581097222647195,-46.65724193209413,0.255,0.3574,0.10239999999999999,0.255
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100e32bffff,-23.582771872130888,-46.65423075443347,0.176,0.3011,0.1251,0.176
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100e367ffff,-23.58138105217266,-46.65112904602616,0.1924,0.3139,0.12150000000000002,0.1924
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100e36fffff,-23.579990135567723,-46.648027325114846,0.1657,0.2262,0.060500000000000026,0.1657
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c5d3ffff,-23.578599122323972,-46.64492559171763,0.2096,0.2176,0.00799999999999998,0.2096
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c5dbffff,-23.577208012449287,-46.6418238458526,0.4567,0.4799,0.0232,0.4567
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c437ffff,-23.57581680595156,-46.63872208753791,0.2264,0.2409,0.014500000000000013,0.2264
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c427ffff,-23.572751035397584,-46.6386316569912,0.1795,0.1828,0.0032999999999999974,0.1795
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c55bffff,-23.56968515088425,-46.63854122730724,0.1829,0.1797,-0.0032000000000000084,0.1829
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c54bffff,-23.566619152422792,-46.63845079848602,0.1469,0.1421,-0.004799999999999999,0.1469
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c0b3ffff,-23.563553040024438,-46.63836037052752,0.3229,0.3336,0.010699999999999987,0.3229
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c0a3ffff,-23.56048681370042,-46.63826994343173,0.3404,0.373,0.03260000000000002,0.3404
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c0afffff,-23.55742047346198,-46.63817951719864,0.3325,0.3827,0.05019999999999997,0.3325
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c1dbffff,-23.55574568964084,-46.64119074784335,0.3585,0.456,0.09750000000000003,0.3585
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c1c3ffff,-23.554070827854726,-46.64420193767874,0.3729,0.4488,0.07589999999999997,0.3729
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c1c7ffff,-23.552395888117957,-46.64721308668905,0.2734,0.3061,0.03270000000000001,0.2734
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c113ffff,-23.55072087044482,-46.65022419485842,0.203,0.2206,0.017599999999999977,0.203
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c117ffff,-23.549045774849663,-46.65323526217109,0.2214,0.2504,0.028999999999999998,0.2214
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c1abffff,-23.547370601346756,-46.65624628861123,0.1821,0.2275,0.045399999999999996,0.1821
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c1a3ffff,-23.54876202356604,-46.65934779663586,0.2107,0.281,0.07030000000000003,0.2107
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c1b7ffff,-23.55015334921316,-46.662449292109976,0.1399,0.2277,0.08780000000000002,0.1399
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ea7bffff,-23.551544578280232,-46.66555077501547,0.1453,0.2401,0.0948,0.1453
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ea73ffff,-23.552935710759368,-46.66865224533424,0.0027,0.0024,-0.00030000000000000035,0.0027
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ea0fffff,-23.554326746642676,-46.67175370304819,0.2402,0.2698,0.029599999999999987,0.2402
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ea07ffff,-23.555717685922275,-46.67485514813922,0.2613,0.2776,0.016300000000000037,0.2613
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ea17ffff,-23.558783914181284,-46.67494574451253,0.1354,0.1723,0.036900000000000016,0.1354
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ea8fffff,-23.56185002853891,-46.67503634174995,0.1449,0.1884,0.04350000000000001,0.1449
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ea83ffff,-23.56491602898394,-46.67512693985147,0.1155,0.1585,0.043,0.1155
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ea93ffff,-23.56798191550513,-46.67521753881709,0.0904,0.1158,0.025400000000000006,0.0904
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ee2bffff,-23.571047688091245,-46.675308138646855,0.1067,0.1428,0.03610000000000001,0.1067
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ee3bffff,-23.57411334673105,-46.67539873934076,0.0917,0.1031,0.011399999999999993,0.0917
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ee0fffff,-23.575788416428097,-46.67238779356246,0.1769,0.1848,0.00789999999999999,0.1769
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ee0bffff,-23.577463408178968,-46.66937680680629,0.2531,0.2562,0.0030999999999999917,0.2531
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ee57ffff,-23.579138321969364,-46.66636577908802,0.2962,0.3265,0.030299999999999994,0.2962
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ee53ffff,-23.580813157784963,-46.66335471042346,0.3066,0.405,0.09840000000000004,0.3066
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100e327ffff,-23.58248791561145,-46.66034360082841,0.2633,0.3264,0.06310000000000004,0.2633
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100e323ffff,-23.58416259543454,-46.65733245031866,0.248,0.3092,0.06119999999999998,0.248
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100e377ffff,-23.58444644359292,-46.65121953589059,0.078,0.1203,0.042300000000000004,0.078
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100e363ffff,-23.58305559329104,-46.64811780036651,0.1441,0.1849,0.0408,0.1441
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100e36bffff,-23.58166464634217,-46.64501605235587,0.1441,0.1447,0.0005999999999999894,0.1441
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c4a7ffff,-23.580273602754172,-46.64191429187679,0.208,0.39,0.18200000000000002,0.208
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c4afffff,-23.57888246253497,-46.63881251894736,0.2632,0.3687,0.10550000000000004,0.2632
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c433ffff,-23.57749122569243,-46.6357107335857,0.0753,0.1107,0.0354,0.0753
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c423ffff,-23.57442550283869,-46.6356203167916,0.0374,0.0389,0.0014999999999999944,0.0374
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c42fffff,-23.571359666018907,-46.63552990086014,0.0928,0.0887,-0.0040999999999999925,0.0928
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c097ffff,-23.5682937152443,-46.6354394857913,0.1317,0.1254,-0.0063,0.1317
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c087ffff,-23.565227650526097,-46.63534907158508,0.1331,0.13,-0.0030999999999999917,0.1331
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c0bbffff,-23.56216147187554,-46.635258658241455,0.1864,0.1998,0.013399999999999995,0.1864
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c0abffff,-23.55909517930385,-46.6351682457604,0.2103,0.2386,0.02830000000000002,0.2103
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c033ffff,-23.55602877282228,-46.635077834141946,0.1762,0.1887,0.012500000000000011,0.1762
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c037ffff,-23.55435401932036,-46.63808909182822,0.308,0.3789,0.07090000000000002,0.308
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c1cbffff,-23.55267918784952,-46.64110030872187,0.3079,0.3962,0.08829999999999999,0.3079
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c1cfffff,-23.551004278424088,-46.6441114848071,0.2531,0.2896,0.03650000000000003,0.2531
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c11bffff,-23.54932929105835,-46.64712262006809,0.1318,0.1404,0.008599999999999997,0.1318
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c103ffff,-23.54765422576662,-46.65013371448904,0.2158,0.2413,0.025499999999999995,0.2158
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c1a7ffff,-23.54708674187449,-46.662358755028585,0.1247,0.1656,0.04089999999999999,0.1247
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ea6bffff,-23.548478037226666,-46.665460223326136,0.0553,0.0859,0.030600000000000002,0.0553
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ea63ffff,-23.54986923599909,-46.66856167903762,0.0663,0.0956,0.029300000000000007,0.0663
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ea77ffff,-23.551260338183862,-46.671663122144935,0.0408,0.0392,-0.0016000000000000042,0.0408
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ea3bffff,-23.55265134377313,-46.67476455262998,0.1659,0.1746,0.008700000000000013,0.1659
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ee07ffff,-23.57717889141334,-46.67548934089881,0.0647,0.0645,-0.00019999999999999185,0.0647
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ee03ffff,-23.57885391348749,-46.6724783813777,0.1564,0.1508,-0.005600000000000022,0.1564
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ee1bffff,-23.580528857605117,-46.669467380877855,0.2482,0.26,0.011800000000000005,0.2482
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100eecfffff,-23.582203723751917,-46.66645633941503,0.2658,0.3298,0.064,0.2658
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100eecbffff,-23.583878511913557,-46.66344525700502,0.2665,0.3458,0.07929999999999998,0.2665
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100e37bffff,-23.58473005636952,-46.64510651385712,0.0761,0.0767,0.0006000000000000033,0.0761
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c4b7ffff,-23.583339079072747,-46.64200473876385,0.1621,0.363,0.2009,0.1621
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c4a3ffff,-23.581948005136574,-46.63890295121959,0.2595,0.4637,0.2042,0.2595
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c4abffff,-23.580556834568903,-46.63580115124244,0.1687,0.3095,0.1408,0.1687
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c023ffff,-23.55296225244205,-46.63498742338604,0.0817,0.0846,0.0029,0.0817
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c027ffff,-23.551287451286797,-46.63799866732049,0.1695,0.2325,0.063,0.1695
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c153ffff,-23.549612572172983,-46.64100987046318,0.213,0.2784,0.06539999999999999,0.213
