seed,step,objective
4374,64,50.3201
4374,65,50.327600000000004
4374,66,50.3297
4374,67,50.3715
4374,68,50.431999999999995
4374,69,50.44800000000001
4374,70,50.494099999999996
4374,71,50.5479
4374,72,50.580200000000005
4374,73,50.5951
4374,74,50.619200000000006
4374,75,50.7183
4374,76,50.768600000000006
4374,77,50.83090000000001
4374,78,50.8903
4374,79,50.9555
4374,80,51.01
4374,81,51.0249
4374,82,51.041
4374,83,51.0817
4374,84,51.10380000000001
4374,85,51.1478
4374,86,51.19160000000001
4374,87,51.2962
4374,88,51.365399999999994
4374,89,51.4095
4374,90,51.462799999999994
4374,91,51.468199999999996
4374,92,51.5006
4374,93,51.516799999999996
4374,94,51.5794
4374,95,51.6389
4374,96,51.6451
4374,97,51.7431
4374,98,51.75320000000001
4374,99,51.8621
4374,100,51.8878
4428,1,47.140100000000004
4428,2,47.2294
4428,3,47.3064
4428,4,47.364999999999995
4428,5,47.4436
4428,6,47.48559999999999
4428,7,47.5466
4428,8,47.6309
4428,9,47.646
4428,10,47.7975
4428,11,47.864900000000006
4428,12,47.9359
4428,13,48.0276
4428,14,48.081599999999995
4428,15,48.1365
4428,16,48.1956
4428,17,48.2625
4428,18,48.367399999999996
4428,19,48.380199999999995
4428,20,48.435599999999994
4428,21,48.48609999999999
4428,22,48.5416
4428,23,48.5917
4428,24,48.635
4428,25,48.6667
4428,26,48.7333
4428,27,48.784200000000006
4428,28,48.8345
4428,29,48.94259999999999
4428,30,48.998
4428,31,49.021699999999996
4428,32,49.0362
4428,33,49.06830000000001
4428,34,49.1165
4428,35,49.17400000000001
4428,36,49.2426
4428,37,49.300700000000006
4428,38,49.345400000000005
4428,39,49.406
4428,40,49.4483
4428,41,49.499
4428,42,49.5363
4428,43,49.5701
4428,44,49.670100000000005
4428,45,49.6953
4428,46,49.7595
4428,47,49.8236
4428,48,49.87129999999999
4428,49,49.9186
4428,50,49.995900000000006
4428,51,50.069900000000004
4428,52,50.087
4428,53,50.1554
4428,54,50.19
4428,55,50.2521
4428,56,50.2943
4428,57,50.296800000000005
4428,58,50.2997
4428,59,50.3488
4428,60,50.3625
4428,61,50.378
4428,62,50.461500000000015
4428,63,50.467200000000005
4428,64,50.4697
4428,65,50.531099999999995
4428,66,50.578100000000006
4428,67,50.6164
4428,68,50.6512
4428,69,50.7162
4428,70,50.7257
4428,71,50.7706
4428,72,50.7809
4428,73,50.794700000000006
4428,74,50.803399999999996
4428,75,50.808
4428,76,50.8155
4428,77,50.879599999999996
4428,78,50.9456
4428,79,50.9563
4428,80,51.019999999999996
4428,81,51.066700000000004
4428,82,51.1396
4428,83,51.195800000000006
4428,84,51.1994
4428,85,51.2018
4428,86,51.21939999999999
4428,87,51.2355
4428,88,51.2465
4428,89,51.2581
4428,90,51.3166
4428,91,51.323299999999996
4428,92,51.388200000000005
4428,93,51.447799999999994
4428,94,51.4987
4428,95,51.4764
4428,96,51.5213
4428,97,51.5703
4428,98,51.6352
4428,99,51.715
4428,100,51.718799999999995
4432,1,47.151399999999995
4432,2,47.1885
4432,3,47.246300000000005
4432,4,47.331700000000005
4432,5,47.4164
4432,6,47.485
4432,7,47.584199999999996
4432,8,47.6768
4432,9,47.7231
4432,10,47.7906
4432,11,47.8594
4432,12,47.9445
4432,13,47.979299999999995
4432,14,48.0352
4432,15,48.0673
4432,16,48.1115
4432,17,48.1687
4432,18,48.289699999999996
4432,19,48.304
4432,20,48.323800000000006
4432,21,48.3684
4432,22,48.4029
4432,23,48.4681
4432,24,48.5045
4432,25,48.5632
4432,26,48.6074
4432,27,48.627399999999994
4432,28,48.6955
4432,29,48.7213
4432,30,48.7979
4432,31,48.8737
4432,32,48.9277
4432,33,48.9397
4432,34,48.9751
4432,35,49.0364
4432,36,49.09720000000001
4432,37,49.2008
4432,38,49.2576
4432,39,49.3321
4432,40,49.39280000000001
4432,41,49.456900000000005
4432,42,49.5329
4432,43,49.5978
4432,44,49.6626
4432,45,49.706500000000005
4432,46,49.7603
4432,47,49.764900000000004
4432,48,49.8325
4432,49,49.876
4432,50,49.8872
4432,51,49.9855
4432,52,49.99669999999999
4432,53,50.058400000000006
4432,54,50.107800000000005
4432,55,50.17
4432,56,50.18639999999999
4432,57,50.191
4432,58,50.2346
4432,59,50.2377
4432,60,50.2952
4432,61,50.31380000000001
4432,62,50.3454
4432,63,50.3858
4432,64,50.39460000000001
4432,65,50.4182
4432,66,50.4641
4432,67,50.5126
4432,68,50.590900000000005
4432,69,50.595600000000005
4432,70,50.6117
4432,71,50.6424
4432,72,50.64670000000001
4432,73,50.65089999999999
4432,74,50.6596
4432,75,50.7242
4432,76,50.7999
4432,77,50.8605
4432,78,50.863200000000006
4432,79,50.901999999999994
4432,80,50.9958
4432,81,51.0001
4432,82,51.0604
4432,83,51.094500000000004
4432,84,51.10090000000001
4432,85,51.104800000000004
4432,86,51.116200000000006
4432,87,51.181799999999996
4432,88,51.183400000000006
4432,89,51.252300000000005
4432,90,51.2654
4432,91,51.281099999999995
4432,92,51.319
4432,93,51.332899999999995
4432,94,51.3585
4432,95,51.424499999999995
4432,96,51.529300000000006
4432,97,51.5979
4432,98,51.68169999999999
4432,99,51.726
4432,100,51.7362
4821,1,47.1465
4821,2,47.259699999999995
4821,3,47.3243
4821,4,47.327799999999996
4821,5,47.3997
4821,6,47.492599999999996
4821,7,47.526700000000005
4821,8,47.5844
4821,9,47.5817
4821,10,47.664
4821,11,47.7581
4821,12,47.808800000000005
4821,13,47.8268
4821,14,47.8448
4821,15,47.893100000000004
4821,16,47.9182
4821,17,47.93470000000001
4821,18,47.9953
4821,19,48.008900000000004
4821,20,48.015
4821,21,48.0638
4821,22,48.1348
4821,23,48.1823
4821,24,48.2531
4821,25,48.3029
4821,26,48.3654
4821,27,48.433400000000006
4821,28,48.5073
4821,29,48.611599999999996
4821,30,48.6249
4821,31,48.6818
4821,32,48.7312
4821,33,48.8476
4821,34,48.9213
4821,35,48.9949
4821,36,49.0066
4821,37,49.07170000000001
4821,38,49.1498
4821,39,49.192099999999996
4821,40,49.2462
4821,41,49.3087
4821,42,49.378899999999994
4821,43,49.392199999999995
4821,44,49.4538
4821,45,49.493
4821,46,49.495900000000006
4821,47,49.5219
4821,48,49.5737
4821,49,49.652100000000004
4821,50,49.658699999999996
4821,51,49.665499999999994
4821,52,49.727900000000005
4821,53,49.765800000000006
4821,54,49.796099999999996
4821,55,49.8193
4821,56,49.88589999999999
4821,57,49.949200000000005
4821,58,49.995900000000006
4821,59,50.0518
4821,60,50.084199999999996
4821,61,50.120000000000005
4821,62,50.1587
4821,63,50.2196
4821,64,50.248900000000006
4821,65,50.293099999999995
4821,66,50.333
4821,67,50.38889999999999
4821,68,50.427600000000005
4821,69,50.462
4821,70,50.4781
4821,71,50.484
4821,72,50.50920000000001
4821,73,50.55820000000001
4821,74,50.5724
4821,75,50.5762
4821,76,50.5806
4821,77,50.6345
4821,78,50.692499999999995
4821,79,50.76140000000001
4821,80,50.843
4821,81,50.8817
4821,82,50.8924
4821,83,50.89659999999999
4821,84,50.927499999999995
4821,85,50.996500000000005
4821,86,51.037099999999995
4821,87,51.086
4821,88,51.156099999999995
4821,89,51.23610000000001
4821,90,51.2813
4821,91,51.342
4821,92,51.3536
4821,93,51.356899999999996
4821,94,51.40209999999999
4821,95,51.468900000000005
4821,96,51.5551
4821,97,51.571600000000004
4821,98,51.573600000000006
4821,99,51.57860000000001
4821,100,51.6772
4843,1,47.153999999999996
4843,2,47.2179
4843,3,47.294399999999996
4843,4,47.40689999999999
4843,5,47.48140000000001
4843,6,47.5737
4843,7,47.6338
4843,8,47.638200000000005
4843,9,47.649
4843,10,47.7016
4843,11,47.8093
4843,12,47.825
4843,13,47.861900000000006
4843,14,47.911699999999996
4843,15,47.9794
4843,16,48.031099999999995
4843,17,48.09609999999999
4843,18,48.1515
4843,19,48.1684
4843,20,48.221900000000005
4843,21,48.2756
4843,22,48.2838
4843,23,48.3058
4843,24,48.3646
4843,25,48.3968
4843,26,48.4509
4843,27,48.4957
4843,28,48.504900000000006
4843,29,48.5488
4843,30,48.612700000000004
4843,31,48.678
4843,32,48.745
4843,33,48.7958
4843,34,48.8562
4843,35,48.8614
4843,36,48.8815
4843,37,48.8842
4843,38,48.90950000000001
4843,39,48.9829
4843,40,49.0316
4843,41,49.0994
4843,42,49.1655
4843,43,49.186800000000005
4843,44,49.2381
4843,45,49.2751
4843,46,49.36109999999999
4843,47,49.40189999999999
4843,48,49.4187
4843,49,49.422999999999995
4843,50,49.4417
4843,51,49.494499999999995
4843,52,49.5023
4843,53,49.6084
4843,54,49.6378
4843,55,49.6913
4843,56,49.7011
4843,57,49.79379999999999
4843,58,49.796099999999996
4843,59,49.80029999999999
4843,60,49.8609
4843,61,49.89410000000001
4843,62,49.925399999999996
4843,63,49.9605
4843,64,49.998000000000005
4843,65,50.0331
4843,66,50.0868
4843,67,50.08980000000001
4843,68,50.10869999999999
4843,69,50.138
4843,70,50.1443
4843,71,50.1889
4843,72,50.2566
4843,73,50.275499999999994
4843,74,50.3648
4843,75,50.3742
4843,76,50.4392
4843,77,50.448499999999996
4843,78,50.5253
4843,79,50.582499999999996
4843,80,50.6082
4843,81,50.6181
4843,82,50.72319999999999
4843,83,50.77810000000001
4843,84,50.83709999999999
4843,85,50.8391
4843,86,50.897999999999996
4843,87,50.910399999999996
4843,88,50.9662
4843,89,50.968999999999994
4843,90,51.044
4843,91,51.0459
4843,92,51.0553
4843,93,51.057
4843,94,51.13609999999999
4843,95,51.1759
4843,96,51.227399999999996
4843,97,51.333200000000005
4843,98,51.403499999999994
4843,99,51.4076
4843,100,51.4705
4854,1,47.1482
4854,2,47.204899999999995
4854,3,47.3062
4854,4,47.3172
4854,5,47.3994
4854,6,47.4853
4854,7,47.544799999999995
4854,8,47.553
4854,9,47.6114
4854,10,47.67150000000001
4854,11,47.748599999999996
4854,12,47.808099999999996
4854,13,47.8968
4854,14,47.93090000000001
4854,15,47.9344
4854,16,48.08369999999999
4854,17,48.1799
4854,18,48.235699999999994
4854,19,48.30030000000001
4854,20,48.37820000000001
4854,21,48.441599999999994
4854,22,48.4671
4854,23,48.5165
4854,24,48.575199999999995
4854,25,48.6504
4854,26,48.668
4854,27,48.7295
4854,28,48.775099999999995
4854,29,48.8433
4854,30,48.9405
4854,31,49.015299999999996
4854,32,49.037000000000006
4854,33,49.1083
4854,34,49.12649999999999
4854,35,49.137699999999995
4854,36,49.20259999999999
4854,37,49.227199999999996
4854,38,49.24159999999999
4854,39,49.298
4854,40,49.355000000000004
4854,41,49.4105
4854,42,49.46159999999999
4854,43,49.545700000000004
4854,44,49.6514
4854,45,49.647600000000004
4854,46,49.6871
4854,47,49.744
4854,48,49.782999999999994
4854,49,49.785999999999994
4854,50,49.792500000000004
4854,51,49.8156
4854,52,49.840999999999994
4854,53,49.912400000000005
4854,54,49.915600000000005
4854,55,49.94070000000001
4854,56,50.021699999999996
4854,57,50.033699999999996
4854,58,50.0483
4854,59,50.09660000000001
4854,60,50.152100000000004
4854,61,50.173399999999994
4854,62,50.22710000000001
4854,63,50.2392
4854,64,50.2496
4854,65,50.3203
4854,66,50.388
4854,67,50.485200000000006
4854,68,50.5351
4854,69,50.625099999999996
4854,70,50.6263
4854,71,50.6296
4854,72,50.6618
4854,73,50.705
4854,74,50.730999999999995
4854,75,50.7471
4854,76,50.825700000000005
4854,77,50.85730000000001
4854,78,50.914199999999994
4854,79,50.924499999999995
4854,80,50.964800000000004
4854,81,51.0502
4854,82,51.137
4854,83,51.15
4854,84,51.165600000000005
4854,85,51.2288
4854,86,51.2894
4854,87,51.291399999999996
4854,88,51.298500000000004
4854,89,51.3358
4854,90,51.416900000000005
4854,91,51.4088
4854,92,51.409
4854,93,51.4184
4854,94,51.4553
4854,95,51.4746
4854,96,51.485899999999994
4854,97,51.576599999999985
4854,98,51.596999999999994
4854,99,51.6046
4854,100,51.61450000000001
4878,1,47.0886
4878,2,47.15440000000001
4878,3,47.2141
4878,4,47.3236
4878,5,47.3788
4878,6,47.423
4878,7,47.491200000000006
4878,8,47.511300000000006
4878,9,47.5218
4878,10,47.606300000000005
4878,11,47.7576
4878,12,47.8086
4878,13,47.8641
4878,14,47.92549999999999
4878,15,47.9725
4878,16,48.0788
4878,17,48.1509
4878,18,48.2685
4878,19,48.3213
4878,20,48.337300000000006
4878,21,48.4032
4878,22,48.4766
4878,23,48.530499999999996
4878,24,48.582499999999996
4878,25,48.64960000000001
4878,26,48.6943
4878,27,48.7543
4878,28,48.797
4878,29,48.799
4878,30,48.8028
4878,31,48.86240000000001
4878,32,48.934
4878,33,48.968
4878,34,49.025200000000005
4878,35,49.116
4878,36,49.173100000000005
4878,37,49.202000000000005
4878,38,49.2069
4878,39,49.2325
4878,40,49.2654
4878,41,49.3227
4878,42,49.3681
4878,43,49.3807
4878,44,49.431799999999996
4878,45,49.438500000000005
4878,46,49.488
4878,47,49.546800000000005
4878,48,49.60029999999999
4878,49,49.60329999999999
4878,50,49.6429
4878,51,49.7153
4878,52,49.7448
4878,53,49.7801
4878,54,49.82939999999999
4878,55,49.84299999999999
4878,56,49.8963
4878,57,49.903099999999995
4878,58,49.92609999999999
4878,59,49.95439999999999
4878,60,49.9655
4878,61,50.0193
4878,62,50.07170000000001
4878,63,50.115300000000005
4878,64,50.1202
4878,65,50.1778
4878,66,50.215999999999994
4878,67,50.21730000000001
4878,68,50.26440000000001
4878,69,50.279799999999994
4878,70,50.306799999999996
4878,71,50.32040000000001
4878,72,50.398999999999994
4878,73,50.4857
4878,74,50.5244
4878,75,50.5898
4878,76,50.6168
4878,77,50.6225
4878,78,50.6969
4878,79,50.7008
4878,80,50.739
4878,81,50.780499999999996
4878,82,50.819900000000004
4878,83,50.8781
4878,84,50.985000000000014
4878,85,51.0608
4878,86,51.0743
4878,87,51.106300000000005
4878,88,51.16589999999999
4878,89,51.22710000000001
4878,90,51.2462
4878,91,51.276700000000005
4878,92,51.2954
4878,93,51.311899999999994
4878,94,51.3391
4878,95,51.363
4878,96,51.4436
4878,97,51.465199999999996
4878,98,51.532700000000006
4878,99,51.549400000000006
4878,100,51.64750000000001
4897,1,47.1473
4897,2,47.2029
4897,3,47.220600000000005
4897,4,47.334
4897,5,47.3874
4897,6,47.4562
4897,7,47.5501
4897,8,47.6262
4897,9,47.7584
4897,10,47.80380000000001
4897,11,47.8513
4897,12,47.886
4897,13,47.96210000000001
4897,14,48.0158
4897,15,48.0896
4897,16,48.1638
4897,17,48.2141
4897,18,48.278400000000005
4897,19,48.33
4897,20,48.393100000000004
4897,21,48.450500000000005
4897,22,48.53210000000001
4897,23,48.6041
4897,24,48.617900000000006
4897,25,48.6803
4897,26,48.7495
4897,27,48.8108
4897,28,48.8765
4897,29,48.91890000000001
4897,30,48.9742
4897,31,49.015699999999995
4897,32,49.058099999999996
4897,33,49.1395
4897,34,49.112100000000005
4897,35,49.1279
4897,36,49.1421
4897,37,49.2008
4897,38,49.30080000000001
4897,39,49.3558
4897,40,49.412600000000005
4897,41,49.45139999999999
4897,42,49.4678
4897,43,49.4898
4897,44,49.5603
4897,45,49.58
4897,46,49.6567
4897,47,49.70440000000001
4897,48,49.7721
4897,49,49.82040000000001
4897,50,49.870400000000004
4897,51,49.9306
4897,52,50.004000000000005
4897,53,50.047700000000006
4897,54,50.0991
4897,55,50.16629999999999
4897,56,50.2239
4897,57,50.29430000000001
4897,58,50.3344
4897,59,50.3789
4897,60,50.409800000000004
4897,61,50.44840000000001
4897,62,50.519600000000004
4897,63,50.596199999999996
4897,64,50.6712
4897,65,50.726
4897,66,50.7788
4897,67,50.858200000000004
4897,68,50.906499999999994
4897,69,50.992599999999996
4897,70,50.994
4897,71,51.029799999999994
4897,72,51.0453
4897,73,51.063199999999995
4897,74,51.068299999999994
4897,75,51.1271
4897,76,51.1396
4897,77,51.1596
4897,78,51.19330000000001
4897,79,51.1994
4897,80,51.21549999999999
4897,81,51.237199999999994
4897,82,51.250299999999996
4897,83,51.251099999999994
4897,84,51.2773
4897,85,51.301300000000005
4897,86,51.3544
4897,87,51.35990000000001
4897,88,51.40790000000001
4897,89,51.4806
4897,90,51.4889
4897,91,51.4962
4897,92,51.5655
4897,93,51.58070000000001
4897,94,51.625299999999996
4897,95,51.6836
4897,96,51.7775
4897,97,51.8403
4897,98,51.8518
4897,99,51.9019
4897,100,51.91159999999999
4937,1,47.1404
4937,2,47.2508
4937,3,47.3356
4937,4,47.4108
4937,5,47.4708
4937,6,47.535700000000006
4937,7,47.6106
4937,8,47.6259
4937,9,47.6923
4937,10,47.754400000000004
4937,11,47.8031
4937,12,47.8052
4937,13,47.8648
4937,14,47.914
4937,15,47.966300000000004
4937,16,48.0034
4937,17,48.13839999999999
4937,18,48.2027
4937,19,48.267700000000005
4937,20,48.35600000000001
4937,21,48.4071
4937,22,48.448899999999995
4937,23,48.495599999999996
4937,24,48.57040000000001
4937,25,48.635600000000004
4937,26,48.696600000000004
4937,27,48.7195
4937,28,48.7582
4937,29,48.823
4937,30,48.881299999999996
4937,31,48.8897
4937,32,48.9123
4937,33,48.9544
4937,34,48.978100000000005
4937,35,49.011700000000005
4937,36,49.0912
4937,37,49.145700000000005
4937,38,49.2167
4937,39,49.239900000000006
4937,40,49.2762
4937,41,49.2787
4937,42,49.3301
4937,43,49.3429
4937,44,49.4118
4937,45,49.415800000000004
4937,46,49.4911
4937,47,49.548700000000004
4937,48,49.554199999999994
4937,49,49.631
4937,50,49.713300000000004
4937,51,49.7989
4937,52,49.869699999999995
4937,53,49.8876
4937,54,49.9583
4937,55,49.9889
4937,56,50.04339999999999
4937,57,50.08240000000001
4937,58,50.0907
4937,59,50.1892
4937,60,50.2471
4937,61,50.259499999999996
4937,62,50.3535
4937,63,50.399
4937,64,50.4126
4937,65,50.4213
4937,66,50.495099999999994
4937,67,50.501000000000005
4937,68,50.5516
4937,69,50.572100000000006
4937,70,50.639300000000006
4937,71,50.6462
4937,72,50.656200000000005
4937,73,50.7199
4937,74,50.7508
4937,75,50.759299999999996
4937,76,50.8116
4937,77,50.82639999999999
4937,78,50.9199
4937,79,50.9354
4937,80,50.947
4937,81,50.950599999999994
4937,82,50.96849999999999
4937,83,51.0313
4937,84,51.05340000000001
4937,85,51.059799999999996
4937,86,51.1053
4937,87,51.1739
4937,88,51.1965
4937,89,51.23800000000001
4937,90,51.3013
4937,91,51.35680000000001
4937,92,51.359500000000004
4937,93,51.3839
4937,94,51.398300000000006
4937,95,51.4114
4937,96,51.4156
4937,97,51.4245
4937,98,51.5192
4937,99,51.5616
4937,100,51.632000000000005
5173,1,47.115300000000005
5173,2,47.143299999999996
5173,3,47.1464
5173,4,47.19970000000001
5173,5,47.2131
5173,6,47.222899999999996
5173,7,47.3274
5173,8,47.4339
5173,9,47.4969
5173,10,47.5516
5173,11,47.6078
5173,12,47.675200000000004
5173,13,47.7578
5173,14,47.778400000000005
5173,15,47.780699999999996
5173,16,47.809
5173,17,47.8872
5173,18,47.915099999999995
5173,19,48.018
5173,20,48.080299999999994
5173,21,48.138400000000004
5173,22,48.2079
5173,23,48.2821
5173,24,48.380799999999994
5173,25,48.4434
5173,26,48.516600000000004
5173,27,48.5257
5173,28,48.574799999999996
5173,29,48.5884
5173,30,48.6436
5173,31,48.701499999999996
5173,32,48.7508
5173,33,48.8386
5173,34,48.8855
5173,35,48.9045
5173,36,48.992599999999996
5173,37,49.0522
5173,38,49.1044
5173,39,49.1259
5173,40,49.1806
5173,41,49.186099999999996
5173,42,49.240199999999994
5173,43,49.306799999999996
5173,44,49.33370000000001
5173,45,49.4335
5173,46,49.435
5173,47,49.4929
5173,48,49.5341
5173,49,49.5958
5173,50,49.6814
5173,51,49.6848
5173,52,49.7264
5173,53,49.768299999999996
5173,54,49.7916
5173,55,49.905699999999996
5173,56,49.9731
5173,57,49.9778
5173,58,49.981700000000004
5173,59,50.0276
5173,60,50.0759
5173,61,50.0873
5173,62,50.1694
5173,63,50.23100000000001
5173,64,50.2298
5173,65,50.3018
5173,66,50.4255
5173,67,50.47579999999999
5173,68,50.5179
5173,69,50.5713
5173,70,50.6386
5173,71,50.672700000000006
5173,72,50.6742
5173,73,50.7188
5173,74,50.753699999999995
5173,75,50.816700000000004
5173,76,50.805299999999995
5173,77,50.8088
5173,78,50.811499999999995
5173,79,50.9006
5173,80,50.919900000000005
5173,81,50.98230000000001
5173,82,51.039199999999994
5173,83,51.042500000000004
5173,84,51.05669999999999
5173,85,51.064699999999995
5173,86,51.076
5173,87,51.1212
5173,88,51.1238
5173,89,51.128
5173,90,51.1866
5173,91,51.22319999999999
5173,92,51.23989999999999
5173,93,51.262699999999995
5173,94,51.26689999999999
5173,95,51.27449999999999
5173,96,51.323899999999995
5173,97,51.3938
5173,98,51.472899999999996
5173,99,51.530899999999995
5173,100,51.58970000000001
5230,1,47.0994
5230,2,47.1936
5230,3,47.25920000000001
5230,4,47.3125
5230,5,47.3262
5230,6,47.3903
5230,7,47.425000000000004
5230,8,47.5466
5230,9,47.581999999999994
5230,10,47.6189
5230,11,47.721599999999995
5230,12,47.7753
5230,13,47.841
5230,14,47.9059
5230,15,47.992000000000004
5230,16,48.068
5230,17,48.1337
5230,18,48.189
5230,19,48.2444
5230,20,48.279399999999995
5230,21,48.325500000000005
5230,22,48.3925
5230,23,48.4102
5230,24,48.4645
5230,25,48.5033
5230,26,48.5965
5230,27,48.6818
5230,28,48.72019999999999
5230,29,48.784
5230,30,48.8508
5230,31,48.917699999999996
5230,32,48.9804
5230,33,49.041700000000006
5230,34,49.0912
5230,35,49.1374
5230,36,49.203700000000005
5230,37,49.2718
5230,38,49.34630000000001
5230,39,49.358599999999996
5230,40,49.4241
5230,41,49.4414
5230,42,49.5065
5230,43,49.58710000000001
5230,44,49.6369
5230,45,49.70440000000001
5230,46,49.765499999999996
5230,47,49.832300000000004
5230,48,49.8607
5230,49,49.888400000000004
5230,50,49.9296
5230,51,49.97580000000001
5230,52,50.026300000000006
5230,53,50.06790000000001
5230,54,50.122699999999995
5230,55,50.171899999999994
5230,56,50.243
5230,57,50.2474
5230,58,50.262699999999995
5230,59,50.3096
5230,60,50.3523
5230,61,50.4366
5230,62,50.4855
5230,63,50.519099999999995
5230,64,50.532399999999996
5230,65,50.6361
5230,66,50.694100000000006
5230,67,50.744
5230,68,50.8019
5230,69,50.8647
5230,70,50.8749
5230,71,50.8925
5230,72,50.9584
5230,73,51.01979999999999
5230,74,51.0306
5230,75,51.0548
5230,76,51.0603
5230,77,51.117200000000004
5230,78,51.1923
5230,79,51.30590000000001
5230,80,51.3701
5230,81,51.444100000000006
5230,82,51.496100000000006
5230,83,51.5101
5230,84,51.52270000000001
5230,85,51.5368
5230,86,51.60180000000001
5230,87,51.6151
5230,88,51.631299999999996
5230,89,51.656000000000006
5230,90,51.7275
5230,91,51.78099999999999
5230,92,51.8198
5230,93,51.9434
5230,94,51.9949
5230,95,51.994200000000006
5230,96,52.0797
5230,97,52.1399
5230,98,52.2565
5230,99,52.357299999999995
5230,100,52.40689999999999
5455,1,47.1234
5455,2,47.2035
5455,3,47.2632
5455,4,47.3296
5455,5,47.4168
5455,6,47.487700000000004
5455,7,47.555800000000005
5455,8,47.637600000000006
5455,9,47.641400000000004
5455,10,47.7391
5455,11,47.80329999999999
5455,12,47.8585
5455,13,47.9217
5455,14,47.9874
5455,15,48.0435
5455,16,48.16330000000001
5455,17,48.1918
5455,18,48.2402
5455,19,48.300000000000004
5455,20,48.329499999999996
5455,21,48.333200000000005
5455,22,48.3681
5455,23,48.4933
5455,24,48.5913
5455,25,48.6468
5455,26,48.690200000000004
5455,27,48.739900000000006
5455,28,48.782
5455,29,48.8044
5455,30,48.86580000000001
5455,31,48.91480000000001
5455,32,48.980999999999995
5455,33,48.9851
5455,34,49.03869999999999
5455,35,49.038
5455,36,49.08239999999999
5455,37,49.0894
5455,38,49.1712
5455,39,49.1811
5455,40,49.2632
5455,41,49.284400000000005
5455,42,49.30000000000001
5455,43,49.3544
5455,44,49.3728
5455,45,49.3896
5455,46,49.4829
5455,47,49.4924
5455,48,49.4867
5455,49,49.49
5455,50,49.5244
5455,51,49.5837
5455,52,49.6245
5455,53,49.676100000000005
5455,54,49.689899999999994
5455,55,49.7536
5455,56,49.762699999999995
5455,57,49.8019
5455,58,49.852599999999995
5455,59,49.911699999999996
5455,60,49.9212
5455,61,49.96940000000001
5455,62,49.972300000000004
5455,63,49.97430000000001
5455,64,49.989
5455,65,50.0489
5455,66,50.0992
5455,67,50.14040000000001
5455,68,50.1849
5455,69,50.182
5455,70,50.2419
5455,71,50.321600000000004
5455,72,50.42660000000001
5455,73,50.5015
5455,74,50.532700000000006
5455,75,50.56939999999999
5455,76,50.6394
5455,77,50.7067
5455,78,50.736000000000004
5455,79,50.772600000000004
5455,80,50.764700000000005
5455,81,50.7807
5455,82,50.8429
5455,83,50.858
5455,84,50.9292
5455,85,51.0086
5455,86,51.0768
5455,87,51.1579
5455,88,51.22
5455,89,51.302099999999996
5455,90,51.325
5455,91,51.4179
5455,92,51.4303
5455,93,51.445899999999995
5455,94,51.5239
5455,95,51.5936
5455,96,51.604800000000004
5455,97,51.6185
5455,98,51.67359999999999
5455,99,51.717200000000005
5455,100,51.790800000000004
6297,1,47.158300000000004
6297,2,47.2525
6297,3,47.320800000000006
6297,4,47.3904
6297,5,47.4691
6297,6,47.5231
6297,7,47.5425
6297,8,47.5796
6297,9,47.5964
6297,10,47.681200000000004
6297,11,47.7499
6297,12,47.89939999999999
6297,13,47.9697
6297,14,48.0641
6297,15,48.1079
6297,16,48.123099999999994
6297,17,48.2124
6297,18,48.2149
6297,19,48.277300000000004
6297,20,48.303
6297,21,48.3584
6297,22,48.36710000000001
6297,23,48.4153
6297,24,48.474500000000006
6297,25,48.5018
6297,26,48.54509999999999
6297,27,48.599000000000004
6297,28,48.6706
6297,29,48.724500000000006
6297,30,48.78920000000001
6297,31,48.84310000000001
6297,32,48.915800000000004
6297,33,48.918800000000005
6297,34,48.964
6297,35,48.9754
6297,36,49.039100000000005
6297,37,49.137899999999995
6297,38,49.18770000000001
6297,39,49.2157
6297,40,49.265
6297,41,49.322500000000005
6297,42,49.372
6297,43,49.4186
6297,44,49.471000000000004
6297,45,49.49379999999999
6297,46,49.54260000000001
6297,47,49.6253
6297,48,49.6422
6297,49,49.653400000000005
6297,50,49.7033
6297,51,49.7555
6297,52,49.7963
6297,53,49.8392
6297,54,49.8852
6297,55,49.9059
6297,56,49.9468
6297,57,49.9896
6297,58,50.039
6297,59,50.09689999999999
6297,60,50.1165
6297,61,50.171099999999996
6297,62,50.2359
6297,63,50.325500000000005
6297,64,50.3957
6297,65,50.4383
6297,66,50.4876
6297,67,50.5326
6297,68,50.60079999999999
6297,69,50.6545
6297,70,50.72
6297,71,50.7826
6297,72,50.8282
6297,73,50.836
6297,74,50.88929999999999
6297,75,50.968599999999995
6297,76,51.051700000000004
6297,77,51.143600000000006
6297,78,51.1773
6297,79,51.259699999999995
6297,80,51.276700000000005
6297,81,51.2871
6297,82,51.326800000000006
6297,83,51.342
6297,84,51.349599999999995
6297,85,51.3548
6297,86,51.3849
6297,87,51.39189999999999
6297,88,51.41420000000001
6297,89,51.427200000000006
6297,90,51.4559
6297,91,51.488800000000005
6297,92,51.51899999999999
6297,93,51.5399
6297,94,51.572700000000005
6297,95,51.6513
6297,96,51.708
6297,97,51.721599999999995
6297,98,51.73789999999999
6297,99,51.78889999999999
6297,100,51.829899999999995
6304,1,47.12479999999999
6304,2,47.168099999999995
6304,3,47.26690000000001
6304,4,47.359700000000004
6304,5,47.4135
6304,6,47.4661
6304,7,47.53360000000001
6304,8,47.5853
6304,9,47.6416
6304,10,47.6945
6304,11,47.7512
6304,12,47.759100000000004
