h3_id,indicator,value_baseline,value_optimized,delta
89a8100ee57ffff,S_educacao,1.35,1.520925,0.170925
89a8100ee57ffff,S_abastecimento,1.02,1.02,0.0
89a8100ee57ffff,S_lazer,3.05,3.05,0.0
89a8100ee57ffff,S_servicos,8.95,8.95,0.0
89a8100ee57ffff,I_seguranca,342.29,342.29,0.0
89a8100ee57ffff,A_vegetacao,10.3,10.3,0.0
89a8100ee57ffff,A_agua,2.29,2.29,0.0
89a8100ee57ffff,C_conectividade,12.21,12.21,0.0
89a8100ee57ffff,T_transporte,5.97,6.078573,0.10857299999999981
89a8100ee57ffff,U_urbanidade,0.9,3.1308589999999996,2.2308589999999997
89a8100ee53ffff,S_saude,5.84,5.84,0.0
89a8100ee53ffff,S_educacao,0.15,0.838985,0.688985
89a8100ee53ffff,S_abastecimento,0.73,0.73,0.0
89a8100ee53ffff,S_lazer,1.27,1.27,0.0
89a8100ee53ffff,S_servicos,8.24,8.24,0.0
89a8100ee53ffff,I_seguranca,288.65,288.65,0.0
89a8100ee53ffff,A_vegetacao,22.96,22.96,0.0
89a8100ee53ffff,A_agua,5.35,5.35,0.0
89a8100ee53ffff,C_conectividade,11.12,11.12,0.0
89a8100ee53ffff,T_transporte,4.33,4.33,0.0
89a8100ee53ffff,U_urbanidade,2.72,7.739429000000001,5.019429000000001
89a8100e327ffff,S_saude,0.89,0.89,0.0
89a8100e327ffff,S_educacao,0.0,0.0,0.0
89a8100e327ffff,S_abastecimento,0.24,0.24,0.0
89a8100e327ffff,S_lazer,0.11,0.11,0.0
89a8100e327ffff,S_servicos,2.7,2.7,0.0
89a8100e327ffff,I_seguranca,83.19,83.19,0.0
89a8100e327ffff,A_vegetacao,50.21,50.21,0.0
89a8100e327ffff,A_agua,12.34,12.34,0.0
89a8100e327ffff,C_conectividade,5.34,5.34,0.0
89a8100e327ffff,T_transporte,1.11,1.11,0.0
89a8100e327ffff,U_urbanidade,2.68,6.242984,3.5629839999999997
89a8100e323ffff,S_saude,0.17,0.17,0.0
89a8100e323ffff,S_educacao,0.02,0.039932999999999996,0.019932999999999996
89a8100e323ffff,S_abastecimento,0.32,0.32,0.0
89a8100e323ffff,S_lazer,0.0,0.0,0.0
89a8100e323ffff,S_servicos,2.3,2.3,0.0
89a8100e323ffff,I_seguranca,71.5,71.5,0.0
89a8100e323ffff,A_vegetacao,55.32,55.32,0.0
89a8100e323ffff,A_agua,12.82,12.82,0.0
89a8100e323ffff,C_conectividade,4.72,4.72,0.0
89a8100e323ffff,T_transporte,1.05,1.05,0.0
89a8100e323ffff,U_urbanidade,1.41,5.320819,3.910819
89a8100e377ffff,S_saude,1.45,1.45,0.0
89a8100e377ffff,S_educacao,1.02,1.686291,0.666291
89a8100e377ffff,S_abastecimento,1.82,1.82,0.0
89a8100e377ffff,S_lazer,5.36,5.36,0.0
89a8100e377ffff,S_servicos,2.97,3.0310140000000003,0.061014000000000124
89a8100e377ffff,I_seguranca,78.3,78.3,0.0
89a8100e377ffff,A_vegetacao,3.34,3.34,0.0
89a8100e377ffff,A_agua,0.12,0.12,0.0
89a8100e377ffff,C_conectividade,3.82,3.82,0.0
89a8100e377ffff,T_transporte,0.55,0.55,0.0
89a8100e377ffff,U_urbanidade,0.0,2.1165,2.1165
89a8100e363ffff,S_saude,2.78,2.78,0.0
89a8100e363ffff,S_educacao,1.88,2.871328,0.9913280000000002
89a8100e363ffff,S_abastecimento,3.61,3.61,0.0
89a8100e363ffff,S_lazer,8.58,8.58,0.0
89a8100e363ffff,S_servicos,5.47,5.5277259999999995,0.05772599999999972
89a8100e363ffff,I_seguranca,110.94,110.94,0.0
89a8100e363ffff,A_vegetacao,3.94,3.94,0.0
89a8100e363ffff,A_agua,0.17,0.17,0.0
89a8100e363ffff,C_conectividade,6.92,6.92,0.0
89a8100e363ffff,T_transporte,2.26,2.26,0.0
89a8100e363ffff,U_urbanidade,0.0,2.076573,2.076573
89a8100e36bffff,S_saude,4.09,4.09,0.0
89a8100e36bffff,S_educacao,1.69,2.332931,0.6429309999999999
89a8100e36bffff,S_abastecimento,3.88,3.88,0.0
89a8100e36bffff,S_lazer,10.17,10.17,0.0
89a8100e36bffff,S_servicos,6.14,6.251163,0.11116300000000034
89a8100e36bffff,I_seguranca,111.29,111.29,0.0
89a8100e36bffff,A_vegetacao,2.06,2.06,0.0
89a8100e36bffff,A_agua,0.05,0.05,0.0
89a8100e36bffff,C_conectividade,6.4,6.4,0.0
89a8100e36bffff,T_transporte,3.62,3.62,0.0
89a8100e36bffff,U_urbanidade,0.0,0.128738,0.128738
89a8100c4a7ffff,S_saude,8.15,8.15,0.0
89a8100c4a7ffff,S_educacao,3.68,8.258011,4.578011
89a8100c4a7ffff,S_abastecimento,6.74,6.74,0.0
89a8100c4a7ffff,S_lazer,15.91,15.91,0.0
89a8100c4a7ffff,S_servicos,15.7,15.7,0.0
89a8100c4a7ffff,I_seguranca,187.47,187.47,0.0
89a8100c4a7ffff,A_vegetacao,1.07,1.07,0.0
89a8100c4a7ffff,A_agua,0.0,0.0,0.0
89a8100c4a7ffff,C_conectividade,5.72,5.72,0.0
89a8100c4a7ffff,T_transporte,3.37,3.37,0.0
89a8100c4a7ffff,U_urbanidade,0.0,7.632429,7.632429
89a8100c4afffff,S_saude,7.04,7.04,0.0
89a8100c4afffff,S_educacao,5.98,9.332574000000001,3.3525740000000006
89a8100c4afffff,S_abastecimento,7.95,7.95,0.0
89a8100c4afffff,S_lazer,16.9,16.9,0.0
89a8100c4afffff,S_servicos,19.07,19.178623,0.10862300000000147
89a8100c4afffff,I_seguranca,232.34,232.34,0.0
89a8100c4afffff,A_vegetacao,1.41,1.41,0.0
89a8100c4afffff,A_agua,0.0,0.0,0.0
89a8100c4afffff,C_conectividade,7.06,7.06,0.0
89a8100c4afffff,T_transporte,3.75,3.75,0.0
89a8100c4afffff,U_urbanidade,0.24,4.516384,4.276384
89a8100c433ffff,S_saude,0.85,0.85,0.0
89a8100c433ffff,S_educacao,2.09,3.4043539999999997,1.3143539999999998
89a8100c433ffff,S_abastecimento,1.39,1.39,0.0
89a8100c433ffff,S_lazer,3.5,3.5,0.0
89a8100c433ffff,S_servicos,4.29,4.29,0.0
89a8100c433ffff,I_seguranca,75.15,75.15,0.0
89a8100c433ffff,A_vegetacao,0.88,0.88,0.0
89a8100c433ffff,A_agua,0.0,0.0,0.0
89a8100c433ffff,C_conectividade,3.09,3.09,0.0
89a8100c433ffff,T_transporte,0.97,0.97,0.0
89a8100c433ffff,U_urbanidade,0.0,1.3234959999999998,1.3234959999999998
89a8100c423ffff,S_saude,1.23,1.23,0.0
89a8100c423ffff,S_educacao,0.88,0.97653,0.09653
89a8100c423ffff,S_abastecimento,0.36,0.36,0.0
89a8100c423ffff,S_lazer,2.6,2.6,0.0
89a8100c423ffff,S_servicos,0.75,0.75,0.0
89a8100c423ffff,I_seguranca,42.05,42.05,0.0
89a8100c423ffff,A_vegetacao,0.49,0.49,0.0
89a8100c423ffff,A_agua,0.0,0.0,0.0
89a8100c423ffff,C_conectividade,2.09,2.09,0.0
89a8100c423ffff,T_transporte,0.01,0.01,0.0
89a8100c423ffff,U_urbanidade,0.07,0.16653,0.09653
89a8100c42fffff,S_saude,3.37,3.37,0.0
89a8100c42fffff,S_educacao,2.63,2.63,0.0
89a8100c42fffff,S_abastecimento,0.52,0.52,0.0
89a8100c42fffff,S_lazer,3.97,3.97,0.0
89a8100c42fffff,S_servicos,2.39,2.39,0.0
89a8100c42fffff,I_seguranca,68.71,68.71,0.0
89a8100c42fffff,A_vegetacao,1.01,1.01,0.0
89a8100c42fffff,A_agua,0.0,0.0,0.0
89a8100c42fffff,C_conectividade,4.16,4.16,0.0
89a8100c42fffff,T_transporte,0.34,0.34,0.0
89a8100c42fffff,U_urbanidade,0.04,0.04,0.0
89a8100c097ffff,S_saude,5.66,5.66,0.0
89a8100c097ffff,S_educacao,3.09,3.09,0.0
89a8100c097ffff,S_abastecimento,0.92,0.92,0.0
89a8100c097ffff,S_lazer,5.61,5.61,0.0
89a8100c097ffff,S_servicos,4.3,4.3,0.0
89a8100c097ffff,I_seguranca,103.29,103.29,0.0
89a8100c097ffff,A_vegetacao,1.09,1.09,0.0
89a8100c097ffff,A_agua,0.0,0.0,0.0
89a8100c097ffff,C_conectividade,5.63,5.63,0.0
89a8100c097ffff,T_transporte,0.7,0.7,0.0
89a8100c097ffff,U_urbanidade,0.03,0.03,0.0
89a8100c087ffff,S_saude,6.64,6.64,0.0
89a8100c087ffff,S_educacao,2.31,2.31,0.0
89a8100c087ffff,S_abastecimento,1.59,1.59,0.0
89a8100c087ffff,S_lazer,5.62,5.62,0.0
89a8100c087ffff,S_servicos,5.86,5.86,0.0
89a8100c087ffff,I_seguranca,110.05,110.05,0.0
89a8100c087ffff,A_vegetacao,0.75,0.75,0.0
89a8100c087ffff,A_agua,0.0,0.0,0.0
89a8100c087ffff,C_conectividade,5.81,5.81,0.0
89a8100c087ffff,T_transporte,0.83,0.83,0.0
89a8100c087ffff,U_urbanidade,0.0,0.215929,0.215929
89a8100c0bbffff,S_saude,4.63,4.63,0.0
89a8100c0bbffff,S_educacao,4.8,4.8,0.0
89a8100c0bbffff,S_abastecimento,3.37,3.37,0.0
89a8100c0bbffff,S_lazer,12.5,12.5,0.0
89a8100c0bbffff,S_servicos,9.54,9.54,0.0
89a8100c0bbffff,I_seguranca,135.22,135.22,0.0
89a8100c0bbffff,A_vegetacao,0.97,0.97,0.0
89a8100c0bbffff,A_agua,0.0,0.0,0.0
89a8100c0bbffff,C_conectividade,6.48,6.48,0.0
89a8100c0bbffff,T_transporte,1.4,1.4,0.0
89a8100c0bbffff,U_urbanidade,0.54,1.511187,0.971187
89a8100c0abffff,S_saude,4.12,4.12,0.0
89a8100c0abffff,S_educacao,5.66,5.66,0.0
89a8100c0abffff,S_abastecimento,4.47,4.47,0.0
89a8100c0abffff,S_lazer,15.35,15.35,0.0
89a8100c0abffff,S_servicos,10.02,10.02,0.0
89a8100c0abffff,I_seguranca,144.99,144.99,0.0
89a8100c0abffff,A_vegetacao,1.54,1.54,0.0
89a8100c0abffff,A_agua,0.0,0.0,0.0
89a8100c0abffff,C_conectividade,6.39,6.39,0.0
89a8100c0abffff,T_transporte,1.67,1.67,0.0
89a8100c0abffff,U_urbanidade,1.2,2.751671,1.551671
89a8100c033ffff,S_saude,2.85,2.85,0.0
89a8100c033ffff,S_educacao,3.69,3.69,0.0
89a8100c033ffff,S_abastecimento,4.52,4.52,0.0
89a8100c033ffff,S_lazer,13.59,13.59,0.0
89a8100c033ffff,S_servicos,7.66,7.66,0.0
89a8100c033ffff,I_seguranca,139.07,139.07,0.0
89a8100c033ffff,A_vegetacao,2.81,2.81,0.0
89a8100c033ffff,A_agua,0.0,0.0,0.0
89a8100c033ffff,C_conectividade,5.71,5.71,0.0
89a8100c033ffff,T_transporte,1.43,1.43,0.0
89a8100c033ffff,U_urbanidade,1.27,1.9214310000000001,0.6514310000000001
89a8100c037ffff,S_saude,5.83,5.83,0.0
89a8100c037ffff,S_educacao,4.95,4.95,0.0
89a8100c037ffff,S_abastecimento,11.24,11.24,0.0
89a8100c037ffff,S_lazer,16.35,16.35,0.0
89a8100c037ffff,S_servicos,12.64,12.64,0.0
89a8100c037ffff,I_seguranca,266.0,266.0,0.0
89a8100c037ffff,A_vegetacao,4.11,4.11,0.0
89a8100c037ffff,A_agua,0.0,0.0,0.0
89a8100c037ffff,C_conectividade,7.73,7.73,0.0
89a8100c037ffff,T_transporte,6.45,6.45,0.0
89a8100c037ffff,U_urbanidade,2.84,6.3790960000000005,3.5390960000000007
89a8100c1cbffff,S_saude,7.09,7.09,0.0
89a8100c1cbffff,S_educacao,4.62,4.62,0.0
89a8100c1cbffff,S_abastecimento,12.52,12.52,0.0
89a8100c1cbffff,S_lazer,16.13,16.13,0.0
89a8100c1cbffff,S_servicos,11.31,11.31,0.0
89a8100c1cbffff,I_seguranca,287.16,287.16,0.0
89a8100c1cbffff,A_vegetacao,3.94,3.94,0.0
89a8100c1cbffff,A_agua,0.0,0.0,0.0
89a8100c1cbffff,C_conectividade,6.99,6.99,0.0
89a8100c1cbffff,T_transporte,5.16,5.16,0.0
89a8100c1cbffff,U_urbanidade,3.11,7.467409,4.3574090000000005
89a8100c1cfffff,S_saude,5.69,5.69,0.0
89a8100c1cfffff,S_educacao,1.72,1.72,0.0
89a8100c1cfffff,S_abastecimento,10.63,10.63,0.0
89a8100c1cfffff,S_lazer,18.82,18.82,0.0
89a8100c1cfffff,S_servicos,11.1,11.1,0.0
89a8100c1cfffff,I_seguranca,299.58,299.58,0.0
89a8100c1cfffff,A_vegetacao,5.86,5.86,0.0
89a8100c1cfffff,A_agua,0.0,0.0,0.0
89a8100c1cfffff,C_conectividade,7.83,7.83,0.0
89a8100c1cfffff,T_transporte,2.75,2.75,0.0
89a8100c1cfffff,U_urbanidade,1.34,3.5831220000000004,2.2431220000000005
89a8100c11bffff,S_saude,1.33,1.33,0.0
89a8100c11bffff,S_educacao,2.72,2.72,0.0
89a8100c11bffff,S_abastecimento,2.15,2.15,0.0
89a8100c11bffff,S_lazer,3.23,3.23,0.0
89a8100c11bffff,S_servicos,1.25,1.25,0.0
89a8100c11bffff,I_seguranca,173.23,173.23,0.0
89a8100c11bffff,A_vegetacao,8.46,8.46,0.0
89a8100c11bffff,A_agua,0.0,0.0,0.0
89a8100c11bffff,C_conectividade,4.07,4.07,0.0
89a8100c11bffff,T_transporte,0.33,0.33,0.0
89a8100c11bffff,U_urbanidade,0.8,1.31233,0.51233
89a8100c103ffff,S_saude,3.26,3.26,0.0
89a8100c103ffff,S_educacao,4.95,5.2225340000000005,0.2725340000000003
89a8100c103ffff,S_abastecimento,4.99,4.99,0.0
89a8100c103ffff,S_lazer,13.43,13.459871999999999,0.029871999999999233
89a8100c103ffff,S_servicos,12.1,12.1,0.0
89a8100c103ffff,I_seguranca,129.26,129.26,0.0
89a8100c103ffff,A_vegetacao,8.55,8.55,0.0
89a8100c103ffff,A_agua,0.01,0.01,0.0
89a8100c103ffff,C_conectividade,4.98,4.98,0.0
89a8100c103ffff,T_transporte,5.43,5.43,0.0
89a8100c103ffff,U_urbanidade,1.88,2.9285799999999997,1.0485799999999998
89a8100c1a7ffff,S_saude,4.49,4.49,0.0
89a8100c1a7ffff,S_educacao,1.68,1.68,0.0
89a8100c1a7ffff,S_abastecimento,0.59,0.59,0.0
89a8100c1a7ffff,S_lazer,3.68,3.893857,0.21385699999999996
89a8100c1a7ffff,S_servicos,10.27,10.27,0.0
89a8100c1a7ffff,I_seguranca,68.82,68.82,0.0
89a8100c1a7ffff,A_vegetacao,1.31,1.31,0.0
89a8100c1a7ffff,A_agua,0.0,0.0,0.0
89a8100c1a7ffff,C_conectividade,4.49,4.49,0.0
89a8100c1a7ffff,T_transporte,1.13,1.13,0.0
89a8100c1a7ffff,U_urbanidade,1.98,3.744116,1.764116
89a8100ea6bffff,S_saude,0.45,0.517497,0.06749699999999997
89a8100ea6bffff,S_educacao,0.01,0.01,0.0
89a8100ea6bffff,S_abastecimento,0.0,0.0,0.0
89a8100ea6bffff,S_lazer,0.24,0.24,0.0
89a8100ea6bffff,S_servicos,4.23,4.23,0.0
89a8100ea6bffff,I_seguranca,7.58,7.58,0.0
89a8100ea6bffff,A_vegetacao,2.37,2.37,0.0
89a8100ea6bffff,A_agua,0.0,0.0,0.0
89a8100ea6bffff,C_conectividade,2.9,2.9,0.0
89a8100ea6bffff,T_transporte,0.0,0.0,0.0
89a8100ea6bffff,U_urbanidade,2.1,3.098566,0.9985659999999998
89a8100ea63ffff,S_saude,0.59,1.2937539999999998,0.7037539999999999
89a8100ea63ffff,S_educacao,0.07,0.07,0.0
89a8100ea63ffff,S_abastecimento,0.19,0.19,0.0
89a8100ea63ffff,S_lazer,0.21,0.21,0.0
89a8100ea63ffff,S_servicos,2.11,2.11,0.0
89a8100ea63ffff,I_seguranca,11.66,11.66,0.0
89a8100ea63ffff,A_vegetacao,1.43,1.43,0.0
89a8100ea63ffff,A_agua,0.0,0.0,0.0
89a8100ea63ffff,C_conectividade,5.63,5.63,0.0
89a8100ea63ffff,T_transporte,0.05,0.05,0.0
89a8100ea63ffff,U_urbanidade,0.96,2.298452,1.3384520000000002
89a8100ea77ffff,S_saude,0.54,0.54,0.0
89a8100ea77ffff,S_educacao,0.39,0.39,0.0
89a8100ea77ffff,S_abastecimento,0.39,0.39,0.0
89a8100ea77ffff,S_lazer,0.0,0.0,0.0
89a8100ea77ffff,S_servicos,0.0,0.0,0.0
89a8100ea77ffff,I_seguranca,14.96,14.96,0.0
89a8100ea77ffff,A_vegetacao,1.12,1.12,0.0
89a8100ea77ffff,A_agua,0.0,0.0,0.0
89a8100ea77ffff,C_conectividade,4.04,4.04,0.0
89a8100ea77ffff,T_transporte,0.0,0.0,0.0
89a8100ea77ffff,U_urbanidade,0.0,0.072801,0.072801
89a8100ea3bffff,S_saude,5.62,5.62,0.0
89a8100ea3bffff,S_educacao,4.47,5.216434,0.7464339999999998
89a8100ea3bffff,S_abastecimento,3.86,3.86,0.0
89a8100ea3bffff,S_lazer,9.0,9.0,0.0
89a8100ea3bffff,S_servicos,8.77,8.77,0.0
89a8100ea3bffff,I_seguranca,98.3,98.3,0.0
89a8100ea3bffff,A_vegetacao,2.13,2.13,0.0
89a8100ea3bffff,A_agua,0.0,0.0,0.0
89a8100ea3bffff,C_conectividade,4.74,4.74,0.0
89a8100ea3bffff,T_transporte,5.0,5.0,0.0
89a8100ea3bffff,U_urbanidade,0.0,0.448951,0.448951
89a8100ee07ffff,S_saude,1.48,1.48,0.0
89a8100ee07ffff,S_educacao,0.61,0.636919,0.026919000000000026
89a8100ee07ffff,S_abastecimento,0.0,0.0,0.0
89a8100ee07ffff,S_lazer,0.93,0.93,0.0
89a8100ee07ffff,S_servicos,1.05,1.05,0.0
89a8100ee07ffff,I_seguranca,64.44,64.44,0.0
89a8100ee07ffff,A_vegetacao,0.38,0.38,0.0
89a8100ee07ffff,A_agua,0.0,0.0,0.0
89a8100ee07ffff,C_conectividade,4.75,4.75,0.0
89a8100ee07ffff,T_transporte,0.79,0.79,0.0
89a8100ee07ffff,U_urbanidade,0.0,0.20236700000000002,0.20236700000000002
89a8100ee03ffff,S_saude,3.1,3.1,0.0
89a8100ee03ffff,S_educacao,3.0,3.0,0.0
89a8100ee03ffff,S_abastecimento,1.3,1.3,0.0
89a8100ee03ffff,S_lazer,5.92,5.92,0.0
89a8100ee03ffff,S_servicos,6.61,6.61,0.0
89a8100ee03ffff,I_seguranca,138.81,138.81,0.0
89a8100ee03ffff,A_vegetacao,0.42,0.42,0.0
89a8100ee03ffff,A_agua,0.04,0.04,0.0
89a8100ee03ffff,C_conectividade,7.28,7.28,0.0
89a8100ee03ffff,T_transporte,3.71,3.92248,0.21248000000000022
89a8100ee03ffff,U_urbanidade,0.0,0.13468,0.13468
89a8100ee1bffff,S_saude,7.25,7.25,0.0
89a8100ee1bffff,S_educacao,2.67,2.950028,0.28002800000000017
89a8100ee1bffff,S_abastecimento,1.9,1.9,0.0
89a8100ee1bffff,S_lazer,5.4,5.4,0.0
89a8100ee1bffff,S_servicos,9.66,9.66,0.0
89a8100ee1bffff,I_seguranca,251.66,251.66,0.0
89a8100ee1bffff,A_vegetacao,4.64,4.64,0.0
89a8100ee1bffff,A_agua,1.11,1.11,0.0
89a8100ee1bffff,C_conectividade,10.59,10.59,0.0
89a8100ee1bffff,T_transporte,5.93,6.3692839999999995,0.4392839999999998
89a8100ee1bffff,U_urbanidade,0.13,1.3234409999999999,1.193441
89a8100eecfffff,S_saude,6.41,6.41,0.0
89a8100eecfffff,S_educacao,0.81,1.5427250000000001,0.7327250000000001
89a8100eecfffff,S_abastecimento,1.46,1.46,0.0
89a8100eecfffff,S_lazer,2.93,2.93,0.0
89a8100eecfffff,S_servicos,7.87,7.87,0.0
89a8100eecfffff,I_seguranca,243.56,243.56,0.0
89a8100eecfffff,A_vegetacao,17.15,17.15,0.0
89a8100eecfffff,A_agua,4.24,4.24,0.0
89a8100eecfffff,C_conectividade,10.02,10.02,0.0
89a8100eecfffff,T_transporte,4.4,4.630509,0.23050899999999963
89a8100eecfffff,U_urbanidade,1.39,4.843988,3.4539880000000007
89a8100eecbffff,S_saude,3.9,3.9,0.0
89a8100eecbffff,S_educacao,0.05,0.5356420000000001,0.4856420000000001
89a8100eecbffff,S_abastecimento,0.71,0.71,0.0
89a8100eecbffff,S_lazer,1.23,1.23,0.0
89a8100eecbffff,S_servicos,5.31,5.31,0.0
89a8100eecbffff,I_seguranca,185.53,185.53,0.0
89a8100eecbffff,A_vegetacao,29.27,29.27,0.0
89a8100eecbffff,A_agua,7.33,7.33,0.0
89a8100eecbffff,C_conectividade,8.44,8.44,0.0
89a8100eecbffff,T_transporte,2.59,2.59,0.0
89a8100eecbffff,U_urbanidade,2.65,6.699144,4.049144
89a8100e37bffff,S_saude,1.71,1.71,0.0
89a8100e37bffff,S_educacao,0.73,1.212389,0.48238899999999996
89a8100e37bffff,S_abastecimento,2.27,2.27,0.0
89a8100e37bffff,S_lazer,5.33,5.33,0.0
89a8100e37bffff,S_servicos,2.64,2.64,0.0
89a8100e37bffff,I_seguranca,52.12,52.12,0.0
89a8100e37bffff,A_vegetacao,0.82,0.82,0.0
89a8100e37bffff,A_agua,0.01,0.01,0.0
89a8100e37bffff,C_conectividade,4.32,4.32,0.0
89a8100e37bffff,T_transporte,2.18,2.18,0.0
89a8100e37bffff,U_urbanidade,0.0,0.019914,0.019914
89a8100c4b7ffff,S_saude,7.19,7.19,0.0
89a8100c4b7ffff,S_educacao,2.46,7.227346,4.767346
89a8100c4b7ffff,S_abastecimento,5.05,5.05,0.0
89a8100c4b7ffff,S_lazer,11.6,11.6,0.0
89a8100c4b7ffff,S_servicos,11.54,11.54,0.0
89a8100c4b7ffff,I_seguranca,132.9,132.9,0.0
89a8100c4b7ffff,A_vegetacao,0.73,0.73,0.0
89a8100c4b7ffff,A_agua,0.0,0.0,0.0
89a8100c4b7ffff,C_conectividade,5.19,5.19,0.0
89a8100c4b7ffff,T_transporte,3.12,3.12,0.0
89a8100c4b7ffff,U_urbanidade,0.0,8.425395,8.425395
89a8100c4a3ffff,S_saude,8.58,8.58,0.0
89a8100c4a3ffff,S_educacao,4.81,10.412624000000001,5.602624000000001
89a8100c4a3ffff,S_abastecimento,7.89,7.89,0.0
89a8100c4a3ffff,S_lazer,17.19,17.19,0.0
89a8100c4a3ffff,S_servicos,20.29,20.29,0.0
89a8100c4a3ffff,I_seguranca,217.58,217.58,0.0
89a8100c4a3ffff,A_vegetacao,0.98,0.98,0.0
89a8100c4a3ffff,A_agua,0.0,0.0,0.0
89a8100c4a3ffff,C_conectividade,7.66,7.66,0.0
89a8100c4a3ffff,T_transporte,4.86,4.86,0.0
89a8100c4a3ffff,U_urbanidade,0.0,8.379534,8.379534
89a8100c4abffff,S_saude,4.38,4.38,0.0
89a8100c4abffff,S_educacao,3.62,7.880197,4.260197
89a8100c4abffff,S_abastecimento,4.25,4.25,0.0
89a8100c4abffff,S_lazer,9.26,9.26,0.0
89a8100c4abffff,S_servicos,12.13,12.13,0.0
89a8100c4abffff,I_seguranca,143.24,143.24,0.0
89a8100c4abffff,A_vegetacao,0.75,0.75,0.0
89a8100c4abffff,A_agua,0.0,0.0,0.0
89a8100c4abffff,C_conectividade,5.58,5.58,0.0
89a8100c4abffff,T_transporte,3.5,3.5,0.0
89a8100c4abffff,U_urbanidade,0.0,5.509234,5.509234
89a8100c023ffff,S_saude,0.86,0.86,0.0
89a8100c023ffff,S_educacao,0.28,0.28,0.0
89a8100c023ffff,S_abastecimento,2.87,2.87,0.0
89a8100c023ffff,S_lazer,3.95,3.95,0.0
89a8100c023ffff,S_servicos,2.57,2.57,0.0
89a8100c023ffff,I_seguranca,94.2,94.2,0.0
89a8100c023ffff,A_vegetacao,5.96,5.96,0.0
89a8100c023ffff,A_agua,0.0,0.0,0.0
89a8100c023ffff,C_conectividade,3.44,3.44,0.0
89a8100c023ffff,T_transporte,2.21,2.21,0.0
89a8100c023ffff,U_urbanidade,0.32,0.649815,0.329815
89a8100c027ffff,S_saude,3.72,3.72,0.0
89a8100c027ffff,S_educacao,0.85,0.85,0.0
89a8100c027ffff,S_abastecimento,6.9,6.9,0.0
89a8100c027ffff,S_lazer,9.1,9.1,0.0
89a8100c027ffff,S_servicos,8.34,8.34,0.0
89a8100c027ffff,I_seguranca,173.09,173.09,0.0
89a8100c027ffff,A_vegetacao,5.27,5.27,0.0
89a8100c027ffff,A_agua,0.0,0.0,0.0
89a8100c027ffff,C_conectividade,5.8,5.8,0.0
89a8100c027ffff,T_transporte,4.7,4.7,0.0
89a8100c027ffff,U_urbanidade,0.79,4.410484,3.6204840000000003
89a8100c153ffff,S_saude,6.38,6.38,0.0
89a8100c153ffff,S_educacao,0.97,0.97,0.0
89a8100c153ffff,S_abastecimento,9.62,9.62,0.0
89a8100c153ffff,S_lazer,11.89,11.89,0.0
89a8100c153ffff,S_servicos,10.22,10.22,0.0
89a8100c153ffff,I_seguranca,235.19,235.19,0.0
89a8100c153ffff,A_vegetacao,3.9,3.9,0.0
89a8100c153ffff,A_agua,0.0,0.0,0.0
89a8100c153ffff,C_conectividade,7.24,7.24,0.0
89a8100c153ffff,T_transporte,3.49,3.49,0.0
89a8100c153ffff,U_urbanidade,0.81,4.684108,3.874108
89a8100c157ffff,S_saude,1.61,1.61,0.0
89a8100c157ffff,S_educacao,0.07,0.07,0.0
89a8100c157ffff,S_abastecimento,2.53,2.53,0.0
89a8100c157ffff,S_lazer,7.61,7.61,0.0
89a8100c157ffff,S_servicos,2.46,2.46,0.0
89a8100c157ffff,I_seguranca,76.46,76.46,0.0
89a8100c157ffff,A_vegetacao,5.98,5.98,0.0
89a8100c157ffff,A_agua,0.0,0.0,0.0
89a8100c157ffff,C_conectividade,2.01,2.01,0.0
89a8100c157ffff,T_transporte,0.19,0.19,0.0
89a8100c157ffff,U_urbanidade,0.04,0.04,0.0
89a8100ea6fffff,S_saude,0.15,1.058533,0.9085329999999999
89a8100ea6fffff,S_educacao,0.0,0.0,0.0
89a8100ea6fffff,S_abastecimento,0.01,0.01,0.0
89a8100ea6fffff,S_lazer,0.0,0.0,0.0
89a8100ea6fffff,S_servicos,0.59,0.59,0.0
89a8100ea6fffff,I_seguranca,2.44,2.44,0.0
89a8100ea6fffff,A_vegetacao,1.1,1.1,0.0
89a8100ea6fffff,A_agua,0.0,0.0,0.0
89a8100ea6fffff,C_conectividade,3.77,3.77,0.0
89a8100ea6fffff,T_transporte,0.0,0.0,0.0
89a8100ea6fffff,U_urbanidade,0.12,1.005066,0.885066
89a8100ea67ffff,S_saude,0.71,0.9555309999999999,0.24553099999999994
89a8100ea67ffff,S_educacao,0.31,0.31,0.0
89a8100ea67ffff,S_abastecimento,0.46,0.46,0.0
89a8100ea67ffff,S_lazer,0.0,0.0,0.0
89a8100ea67ffff,S_servicos,0.0,0.0,0.0
89a8100ea67ffff,I_seguranca,13.26,13.26,0.0
89a8100ea67ffff,A_vegetacao,0.99,0.99,0.0
89a8100ea67ffff,A_agua,0.0,0.0,0.0
89a8100ea67ffff,C_conectividade,4.11,4.11,0.0
89a8100ea67ffff,T_transporte,0.0,0.0,0.0
89a8100ea67ffff,U_urbanidade,0.0,0.62825,0.62825
89a8100ea2bffff,S_saude,0.91,0.91,0.0
89a8100ea2bffff,S_educacao,0.95,0.95,0.0
89a8100ea2bffff,S_abastecimento,0.95,0.95,0.0
89a8100ea2bffff,S_lazer,0.0,0.0,0.0
89a8100ea2bffff,S_servicos,0.0,0.0,0.0
89a8100ea2bffff,I_seguranca,21.97,21.97,0.0
