seed,initial_objective_value,best_objective_value,delta_abs_vs_baseline,delta_pct_vs_baseline,iterations,evaluations,runtime_seconds,accepted_iterations,improvement_iterations,stopping_reason,final_perturbation_strength,seed_dir
9300,48.6648,56.5336,9.475900000000003,20.13676826534234,184,30095,66.27843252313323,34,34,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_009300
6777,48.1766,57.015100000000004,9.957400000000007,21.15998019452716,180,30155,66.40338437305763,31,31,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_006777
8488,48.014700000000005,56.8288,9.771100000000004,20.764083242487423,174,30074,66.22955455700867,28,28,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_008488
471,48.0569,57.33590000000001,10.278200000000012,21.841696470503262,191,30083,66.29440778889693,38,38,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_000471
689,48.431200000000004,56.881600000000006,9.823900000000009,20.876285921326392,168,30201,66.60039210994728,30,30,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_000689
2411,48.5252,56.7444,9.686700000000002,20.584728960403936,187,30057,66.26274663186632,26,26,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_002411
3646,48.424499999999995,57.022600000000004,9.964900000000007,21.17591807504406,190,30063,66.27964015398175,31,31,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_003646
2036,48.0467,56.7889,9.731200000000001,20.679293718137526,173,30080,66.3116759750992,37,37,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_002036
4428,48.9092,56.6342,9.576500000000003,20.350548369342327,183,30062,66.26986347790807,33,33,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_004428
7735,48.501599999999996,56.9291,9.871400000000001,20.977225831266725,198,30115,66.37854294897988,31,31,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_007735
9016,48.493300000000005,56.4769,9.419200000000004,20.016277888634598,175,30167,66.51164074498229,37,37,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_009016
7987,48.586,56.8058,9.7481,20.71520707556893,201,30092,66.31950597208925,25,25,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_007987
